Siglas	Votos	Diputados	Candidatura
censo	309494	5	
participacion	243601		
abstencion	65893		
nulos	3302		
blancos	791		
UCD	111359	3	UNION DE CENTRO DEMOCRATICO
PSOE	85727	2	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PCE	17361	0	PARTIDO COMUNISTA DE ESPAÑA
CD	8382	0	COALICION DEMOCRATICA
UN	5033	0	PARTIDO UNION NACIONAL
PTE	1012	0	PARTIDO DEL TRABAJO DE ESPAÑA
PSOE-H	2913	0	PART. SOCIALISTA OBRERO ESPAÑOL(SECTOR HISTORICO)
ORT	957	0	ORGANIZACION REVOLUCIONARIA DE LOS TRABAJADORES
MC-OIC	921	0	MOVIMIENTO COMUNISTA-ORGANIZ.IZQUIERDA COMUNISTA
BEAN	1060	0	BLOC D'ESQUERRAD'ALLIBERAMENT NACIONAL
IR	887	0	IZQUIERDA REPUBLICANA
PCARL	1275	0	PARTIDO CARLISTA
OCEBR-UCE	962	0	ORGANIZ. COMUNISTA DE ESPAÑA B.R.-UNIF.COMUNISTA
PCT	480	0	PARTIDO COMUNISTA DE LOS TRABAJADORES
LCR	341	0	LIGA COMUNISTA REVOLUCIONARIA
FJONSA	421	0	FALANGE ESPAÑOLA DE LAS JONS AUTENTICA
POC	417	0	PARTIDO OBRERO Y CAMPESINO
