Siglas	Votos	Diputados	Candidatura
censo	677611	469658	
participacion	44170		
abstencion	633441		
nulos	473984		
blancos	19552		
PSOE	165158	3	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PP	133677	2	PARTIDO POPULAR
IU	8736	0	IZQUIERDA UNIDA
CC	145801	2	COALICION CANARIA
CDS	657	0	CENTRO DEMOCRATICO Y SOCIAL
PH	341	0	PARTIDO HUMANISTA
IR	305	0	IZQUIERDA REPUBLICANA
DN	210	0	DEMOCRACIA NACIONAL
PCPE	548	0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
LV-GV	4732	0	LOS VERDES-GRUPO VERDE
FE de las JONS	200	0	FALANGE ESPAÑOLA DE LAS JONS
FE	134	0	LA FALANGE
POSI	582	0	PARTIDO OBRERO SOCIALISTA INTERNACIONALISTA
MSR	106	0	MOVIMIENTO SOCIAL REPUBLICANO
FA	208	0	FALANGE AUTENTICA
PNC	4092	0	PARTIDO NACIONALISTA CANARIO
APCa	1511	0	ALTERNATIVA POPULAR CANARIA
LG	378	0	PARTIDO DE LA GENTE
