Siglas	Votos	Diputados	Candidatura
censo	277145	4	
participacion	198518		
abstencion	78627		
nulos	3420		
blancos	1210		
UCD	104328	3	UNION DE CENTRO DEMOCRATICO
PSOE	51866	1	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PCE	7837	0	PARTIDO COMUNISTA DE ESPAÑA
CD	14992	0	COALICION DEMOCRATICA
UN	1946	0	PARTIDO UNION NACIONAL
PTE	1133	0	PARTIDO DEL TRABAJO DE ESPAÑA
PSOE-H	2642	0	PART. SOCIALISTA OBRERO ESPAÑOL(SECTOR HISTORICO)
ORT	831	0	ORGANIZACION REVOLUCIONARIA DE LOS TRABAJADORES
MC-OIC	487	0	MOVIMIENTO COMUNISTA-ORGANIZ.IZQUIERDA COMUNISTA
IR	587	0	IZQUIERDA REPUBLICANA
LCR	692	0	LIGA COMUNISTA REVOLUCIONARIA
FJONSA	432	0	FALANGE ESPAÑOLA DE LAS JONS AUTENTICA
CIC	6115	0	CANDIDATURA INDEPENDIENTE DEL CAMPO
