Siglas	Votos	Diputados	Candidatura
censo	430830	196973	
participacion	307930		
abstencion	122900		
nulos	3651		
blancos	108302		
PP	108302	2	PARTIDO POPULAR
PSOE	100530	2	PARTIDO SOCIALISTA OBRERO ESPAÑOL
VOX	48913	1	VOX
SUMAR	44187	0	SUMAR
PACMA	1968	0	PARTIDO ANIMALISTA CON EL MEDIO AMBIENTE
FO	721	0	FRENTE OBRERO
RECORTES CERO	493	0	RECORTES CERO
FE de las JONS	161	0	FALANGE ESPAÑOLA DE LAS J.O.N.S.
