Siglas	Votos	Diputados	Candidatura
censo	300506	104143	
participacion	199110		
abstencion	101396		
nulos	2309		
blancos	93318		
PP	93318	3	PARTIDO POPULAR
PSOE	60718	1	PARTIDO SOCIALISTA OBRERO ESPAÑOL
VOX	29203	0	VOX
SUMAR	11012	0	SUMAR
PACMA	631	0	PARTIDO ANIMALISTA CON EL MEDIO AMBIENTE
FO	278	0	FRENTE OBRERO
RECORTES CERO	80	0	RECORTES CERO
PUM+J	205	0	POR UN MUNDO MÁS JUSTO
PCTE	325	0	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
CJ	140	0	CAMINANDO JUNTOS
ESPAÑA VACIADA	1062	0	ESPAÑA VACIADA
PREPAL	489	0	PARTIDO REGIONALISTA DEL PAÍS LEONÉS
