Siglas	Votos	Diputados	Candidatura
censo	448573	7	
participacion	367372		
abstencion	81201		
nulos	3651		
blancos	604		
PSOE	207754	5	PARTIDO SOCIALISTA OBRERO ESPAÑOL
AP-PDP	83833	2	ALIANZA POPULAR - PARTIDO DEMOCRATA POPULAR
UCD	32456	0	UNION DE CENTRO DEMOCRATICO
PCE	26829	0	PARTIDO COMUNISTA DE ESPAÑA
CDS	3363	0	CENTRO DEMOCRATICO Y SOCIAL
FN	1789	0	ASOCIACION POLITICA FUERZA NUEVA
PST	986	0	PARTIDO SOCIALISTA DE LOS TRABAJADORES
PSA-PA	4750	0	PARTIDO SOCIALISTA DE ANDALUCIA - PARTIDO ANDALUZ
SE	211	0	SOLIDARIDAD ESPAÑOLA
UCE	214	0	UNIFICACION COMUNISTA DE ESPAÑA
CUC	425	0	CANDIDATURA DE UNIDAD COMUNISTA
MFE	285	0	MOVIMIENTO FALANGISTA DE ESPAÑA
PAE	222	0	PARTIDO AGRARIO ESPAÑOL
