Siglas	Votos	Diputados	Candidatura
censo	301435	211301	
participacion	10338		
abstencion	291097		
nulos	215046		
blancos	2997		
P.S.O.E.	79500	2	PARTIDO SOCIALISTA OBRERO ESPAÑOL
P.P.	32129	1	PARTIDO POPULAR
I.U.	5489	0	IZQUIERDA UNIDA
CiU	60995	1	CONVERGENCIA I UNIO
UPyD	199	0	UNION PROGRESO Y DEMOCRACIA
ESQUERRA	27511	0	ESQUERRA REPUBLICANA DE CATALUNYA
C's	506	0	CIUDADANOS-PARTIDO DE LA CIUDADANIA
PACMA	548	0	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL
PUM+J	144	0	POR UN MUNDO MAS JUSTO
P.S.D.	386	0	PARTIDO SOCIAL DEMOCRATA
P.C.P.E.	180	0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
CENB	223	0	CIUDADANOS EN BLANCO
FE de las JONS	88	0	FALANGE ESPAÑOLA DE LAS J.O.N.S.
D.N.	165	0	DEMOCRACIA NACIONAL
PFyV	98	0	FAMILIA Y VIDA
PH	81	0	PARTIDO HUMANISTA
P.O.S.I.	124	0	PARTIDO OBRERO SOCIALISTA INTERNACIONALISTA
AES	34	0	ALTERNATIVA ESPAÑOLA
E-2000	25	0	ESPAÑA 2000
RC	561	0	PARTIT REPUBLICA CATALA
Ei	265	0	EI ESCONS INSUBMISOS-ALTERNATIVA DELS DEMOCRATES DESCONTENTS
F.A.	46	0	FALANGE AUTENTICA
IR	179	0	IZQUIERDA REPUBLICANA
A.u.N.	17	0	ALIANZA NACIONAL
P.C.	41	0	PARTIDO CARLISTA
PxCat	190	0	PARTIT PER CATALUNYA
PLCI	30	0	PARTIDO DE LAS LIBERTADES CIVILES
LI-LITCI	25	0	LUCHA INTERNACIONALISTA
