Siglas	Votos	Diputados	Candidatura
censo	3695129	2673672	
participacion	18812		
abstencion	3676317		
nulos	2700942		
blancos	7768		
PSOE	899723	12	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PP	919357	12	PARTIDO POPULAR
IU	414392	5	IZQUIERDA UNIDA
CDS	295189	4	CENTRO DEMOCRATICO Y SOCIAL
RUIZ-MATEOS	25539	0	AGRUPACION RUIZ-MATEOS
LV-LV	30495	0	LOS VERDES-LISTA VERDE
LVE	23996	0	LOS VERDES ECOLOGISTAS
PTE-UC	11621	0	PARTIDO TRABAJADORES DE ESPAÑA-UNIDAD COMUNISTA
PST	8427	0	PARTIDO SOCIALISTA DE LOS TRABAJADORES
PCPE	3002	0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
FE-JONS	3657	0	FALANGE ESPAÑOLA DE LAS J.O.N.S.
VERDE	4963	0	VERTICE ESPAÑOL REIVINDICAC. DESARROLLO ECOLOGICO
CSD	1888	0	COALICION SOCIALDEMOCRATA
PH	1973	0	PARTIDO HUMANISTA
AR	1632	0	ALIANZA POR LA REPUBLICA
PORE	1847	0	PARTIDO DE LOS OBREROS REVOLUCIONARIOS DE ESPAÑA
PAS	767	0	PARTIU ASTURIANISTA
PED	1057	0	UNIDAD CENTRISTA-P.E.D.
PAM	3396	0	PARTIDO REGIONAL DE MADRID
GRM	3330	0	GRUPO DE RADICALES EN MADRID
ACI	1359	0	AGRUPACION CIUDADANA INDEPENDIENTE
ARDE	975	0	ACCION REPUBLICANA DEMOCRATICA ESPAÑOLA
FE (I)	827	0	FALANGE ESPAÑOLA INDEPENDIENTE
