Siglas	Votos	Diputados	Candidatura
censo	440263	4	
participacion	284076		
abstencion	156187		
nulos	2397		
blancos	3218		
PP	112723	2	PARTIDO POPULAR
PSOE	73681	1	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PODEMOS-IU-EQUO	49484	1	UNIDOS PODEMOS
C's	35870	0	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
PACMA	2184	0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
RECORTES CERO-GRUPO VERDE	430	0	RECORTES CERO-GRUPO VERDE
UPyD	618	0	UNIÓN PROGRESO Y DEMOCRACIA
VOX	620	0	VOX
PCPE	381	0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
UPL	2094	0	UNIÓN DEL PUEBLO LEONÉS
PREPAL	277	0	PARTIDO REGIONALISTA DEL PAÍS LEONÉS
ALCD	99	0	ALIANZA DE CENTRO DEMOCRÁTICO
