Siglas	Votos	Diputados	Candidatura
censo	304448	5	
participacion	249960		
abstencion	54488		
nulos	3615		
blancos	505		
UCD	45231	1	UNION DE CENTRO DEMOCRATICO
PSOE	60747	2	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PCE	24746	0	PARTIDO COMUNISTA DE ESPAÑA
AP	7953	0	FEDERACION DE PARTIDOS DE ALIANZA POPULAR
PSP-US	1673	0	PARTIDO SOCIALISTA POPULAR - UNIDAD SOCIALISTA
PDPC	67275	2	COALICION ELECT.PACTE DEMOCRATIC PER CATALUNYA
UDC-IDCC	13331	0	UNIO DEL CENTRE I LA DEM. CRISTIANA DE CATALUNYA
EC-FED	6178	0	COALICION ELECTORAL ESQUERRA DE CATALUÑA
FUT	1389	0	FRENTE UNIDAD DE LOS TRABAJADORES
LLIGA	10906	0	LLIGA DE CATALUNYA PARTIT LIBERAL CATALA
INDEP	6411	0	CANDIDATURA INDEP. AL CONGRESO PER PROV. GIRONA
