Siglas	Votos	Diputados	Candidatura
censo	656052	8	
participacion	541158		
abstencion	114894		
nulos	8197		
blancos	1854		
PSOE	270552	5	PARTIDO SOCIALISTA OBRERO ESPAÑOL
AP-PDP	189642	3	ALIANZA POPULAR - PARTIDO DEMOCRATA POPULAR
UCD	34354	0	UNION DE CENTRO DEMOCRATICO
PCE	20065	0	PARTIDO COMUNISTA DE ESPAÑA
CDS	10211	0	CENTRO DEMOCRATICO Y SOCIAL
FN	2501	0	ASOCIACION POLITICA FUERZA NUEVA
PCOE	1007	0	PARTIDO COMUNISTA OBRERO ESPAÑOL
UCE	708	0	UNIFICACION COMUNISTA DE ESPAÑA
PCE (M-L)	463	0	PARTIDO COMUNISTA DE ESPAÑA (MARXISTA-LENINISTA)
CUC	527	0	CANDIDATURA DE UNIDAD COMUNISTA
MFE	522	0	MOVIMIENTO FALANGISTA DE ESPAÑA
FE-I	555	0	FALANGE ESPAÑOLA INDEPENDIENTE
