Siglas	Votos	Diputados	Candidatura
censo	524978	6	
participacion	357801		
abstencion	167177		
nulos	2307		
blancos	2099		
PSOE	52723	1	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PP	17449	0	PARTIDO POPULAR
VOX	18489	0	VOX
ERC-SOBIRANISTES	91932	2	ESQUERRA REPUBLICANA DE CATALUNYA-SOBIRANISTES
Cs	13869	0	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
JxCAT-JUNTS	88060	2	JUNTS PER CATALUNYA-JUNTS
ECP-GUANYEM EL CANVI	33710	1	EN COMÚ PODEM-GUANYEM EL CANVI
CUP-PR	31703	0	CANDIDATURA D'UNITAT POPULAR-PER LA RUPTURA
PACMA	3724	0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
RECORTES CERO-GV	508	0	RECORTES CERO-GRUPO VERDE
PUM+J	339	0	POR UN MUNDO MÁS JUSTO
PCPE	327	0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
PCTE	316	0	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
IZQP	246	0	IZQUIERDA EN POSITIVO
