Siglas	Votos	Diputados	Candidatura
censo	288552	223853	
participacion	3224		
abstencion	285328		
nulos	226970		
blancos	1061		
PSOE	76863	2	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PP	111439	2	PARTIDO POPULAR
IU	20343	0	IZQUIERDA UNIDA
CDS	6734	0	CENTRO DEMOCRATICO Y SOCIAL
VERDES	1907	0	LOS VERDES
LE	920	0	LOS ECOLOGISTAS
ARM-ADE	579	0	AGRUPACION RUIZ-MATEOS-ALIANZA DEMOCR. EUROPEA
PLN	128	0	PARTIDO DE LA LEY NATURAL
PH	113	0	PARTIDO HUMANISTA
FE-JONS	176	0	FALANGE ESPAÑOLA DE LAS J.O.N.S.
NPS	165	0	COALICION POR UN NUEVO PARTIDO SOCIALISTA
TC-PNC	1622	0	TIERRA COMUNERA-PARTIDO NACIONALISTA CASTELLANO
PB	117	0	PARTIDO DE EL BIERZO
ACI	161	0	A.C.I. PANTERAS GRISES DE ESPAÑA
UC	446	0	UNION CASTELLANISTA
