Siglas	Votos	Diputados	Candidatura
censo	286785	210919	
participacion	4198		
abstencion	282587		
nulos	212533		
blancos	1694		
PSOE	57218	1	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PP	41744	1	PARTIDO POPULAR
IU	6798	0	IZQUIERDA UNIDA
CIU	83092	2	CONVERGENCIA I UNIO
CDS	1310	0	CENTRO DEMOCRATICO Y SOCIAL
ERC	15742	0	ESQUERRA REPUBLICANA DE CATALUNYA
VERDES	1563	0	LOS VERDES
LE	530	0	LOS ECOLOGISTAS
ARM-ADE	520	0	AGRUPACION RUIZ-MATEOS-ALIANZA DEMOCR. EUROPEA
PST	614	0	PARTIDO SOCIALISTA DE LOS TRABAJADORES
PLN	143	0	PARTIDO DE LA LEY NATURAL
PH	98	0	PARTIDO HUMANISTA
POR	155	0	PARTIDO OBRERO REVOLUCIONARIO
NPS	72	0	COALICION POR UN NUEVO PARTIDO SOCIALISTA
