Siglas	Votos	Diputados	Candidatura
censo	141916	114357	
participacion	2211		
abstencion	139705		
nulos	115248		
blancos	878		
PSOE	34806	1	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PP	57324	2	PARTIDO POPULAR
IU	6227	0	IZQUIERDA UNIDA
CDS	13444	0	CENTRO DEMOCRATICO Y SOCIAL
VERDES	654	0	LOS VERDES
LE	283	0	LOS ECOLOGISTAS
ARM-ADE	181	0	AGRUPACION RUIZ-MATEOS-ALIANZA DEMOCR. EUROPEA
PLN	51	0	PARTIDO DE LA LEY NATURAL
PH	37	0	PARTIDO HUMANISTA
NPS	50	0	COALICION POR UN NUEVO PARTIDO SOCIALISTA
TC-PNC	103	0	TIERRA COMUNERA-PARTIDO NACIONALISTA CASTELLANO
URCL	136	0	UNIDAD REGIONALISTA DE CASTILLA Y LEON
PB	41	0	PARTIDO DE EL BIERZO
