Siglas	Votos	Diputados	Candidatura
censo	118093	90084	
participacion	1485		
abstencion	116608		
nulos	90678		
blancos	594		
PSOE	36327	2	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PP	34293	1	PARTIDO POPULAR
IU	3990	0	IZQUIERDA UNIDA
CDS	1644	0	CENTRO DEMOCRATICO Y SOCIAL
VERDES	193	0	LOS VERDES
PAR	12070	0	PARTIDO ARAGONES
LE	200	0	LOS ECOLOGISTAS
ARM-ADE	86	0	AGRUPACION RUIZ-MATEOS-ALIANZA DEMOCR. EUROPEA
PLN	46	0	PARTIDO DE LA LEY NATURAL
PH	63	0	PARTIDO HUMANISTA
POR	56	0	PARTIDO OBRERO REVOLUCIONARIO
NPS	54	0	COALICION POR UN NUEVO PARTIDO SOCIALISTA
CHA	465	0	CHUNTA ARAGONESISTA
