Siglas	Votos	Diputados	Candidatura
censo	149444	120787	
participacion	1979		
abstencion	147465		
nulos	122034		
blancos	796		
PSOE	46448	1	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PP	57744	2	PARTIDO POPULAR
IU	7761	0	IZQUIERDA UNIDA
CDS	3714	0	CENTRO DEMOCRATICO Y SOCIAL
VERDES	826	0	LOS VERDES
LE	322	0	LOS ECOLOGISTAS
ARM-ADE	550	0	AGRUPACION RUIZ-MATEOS-ALIANZA DEMOCR. EUROPEA
UPL	52	0	UNION DEL PUEBLO LEONES
PLN	94	0	PARTIDO DE LA LEY NATURAL
PCPE	147	0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
PH	51	0	PARTIDO HUMANISTA
FE-JONS	122	0	FALANGE ESPAÑOLA DE LAS J.O.N.S.
TC-PNC	216	0	TIERRA COMUNERA-PARTIDO NACIONALISTA CASTELLANO
URCL	428	0	UNIDAD REGIONALISTA DE CASTILLA Y LEON
PB	35	0	PARTIDO DE EL BIERZO
APP	1410	0	AGRUPACION PALENTINA POPULAR
UC	93	0	UNION CASTELLANISTA
