Siglas	Votos	Diputados	Candidatura
censo	980081	1469372	
participacion	20543		
abstencion	959538		
nulos	1324		
blancos	740230		
PP	471851	8	PARTIDO POPULAR
PSOE	154225	2	PARTIDO SOCIALISTA OBRERO ESPAÑOL
IU-LV	41896	0	IZQUIERDA UNIDA-LOS VERDES: LA IZQUIERDA PLURAL
UPyD	45984	0	UNIÓN PROGRESO Y DEMOCRACIA
EQUO	4464	0	EQUO
PACMA	2629	0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
Eb	1745	0	ESCAÑOS EN BLANCO
P.C.P.E.	1130	0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
UCE	465	0	UNIFICACIÓN COMUNISTA DE ESPAÑA
RPS	485	0	REPUBLICANOS
C.D.L.	1127	0	CENTRO DEMOCRATICO LIBERAL
+MAS+	791	0	MUERTE AL SISTEMA
CYD	528	0	FORO CENTRO Y DEMOCRACIA
P.R.D.E.	678	0	PARTIDO PARA LA REGENERACION DE LA DEMOCRACIA EN ESPAÑA
