Siglas	Votos	Diputados	Candidatura
censo	549413	420398	
participacion	4279		
abstencion	545134		
nulos	422774		
blancos	971		
PSOE	223759	4	PARTIDO SOCIALISTA OBRERO ESPAÑOL
AP-PDP-PL	90637	2	COALICION POPULAR
CDS	27211	0	CENTRO DEMOCRATICO Y SOCIAL
IU	51007	1	COALICION IZQUIERDA UNIDA
MUC	3246	0	MESA PARA LA UNIDAD DE LOS COMUNISTAS
PRD	4075	0	PARTIDO REFORMISTA DEMOCRATICO
PA	12211	0	PARTIDO ANDALUCISTA
PST	903	0	PARTIDO SOCIALISTA DE LOS TRABAJADORES
FE-JONS	170	0	FALANGE ESPAÑOLA DE LAS JONS
UCE	534	0	UNIFICACION COMUNISTA DE ESPAÑA
UPR	315	0	UNIDAD  POPULAR REPUBLICANA
POSI	327	0	PARTIDO OBRERO SOCIALISTA INTERNACIONALISTA
PSPA	1109	0	PARTIDO SOCIALISTA DEL PUEBLO ANDALUZ
