Siglas	Votos	Diputados	Candidatura
censo	372329	5	
participacion	292736		
abstencion	79593		
nulos	5547		
blancos	1115		
PSOE	120880	3	PARTIDO SOCIALISTA OBRERO ESPAÑOL
AP-PDP	51098	1	ALIANZA POPULAR - PARTIDO DEMOCRATA POPULAR
UCD	12535	0	UNION DE CENTRO DEMOCRATICO
PCE	13313	0	PARTIDO COMUNISTA DE ESPAÑA
CIU	59677	1	CONVERGENCIA I UNIO
CDS	7009	0	CENTRO DEMOCRATICO Y SOCIAL
ERC	11361	0	ESQUERRA REPUBLICANA DE CATALUNYA
FN	1281	0	ASOCIACION POLITICA FUERZA NUEVA
PST	1779	0	PARTIDO SOCIALISTA DE LOS TRABAJADORES
PSA-PA	719	0	PARTIDO SOCIALISTA DE ANDALUCIA - PARTIDO ANDALUZ
PCC	2349	0	PARTIT DELS COMUNISTES DE CATALUNYA
NE	2042	0	NACIONALISTES D'ESQUERRA
SE	311	0	SOLIDARIDAD ESPAÑOLA
PCOE	444	0	PARTIDO COMUNISTA OBRERO ESPAÑOL
UCE	209	0	UNIFICACION COMUNISTA DE ESPAÑA
PCE (M-L)	183	0	PARTIDO COMUNISTA DE ESPAÑA (MARXISTA-LENINISTA)
MFE	171	0	MOVIMIENTO FALANGISTA DE ESPAÑA
CE-FCC	484	0	COALICION ELECTORAL FRONT COMUNISTA DE CATALUNYA
CC	229	0	CONSERVADORS DE CATALUNYA
