Siglas	Votos	Diputados	Candidatura
censo	166946	132720	
participacion	12409		
abstencion	154537		
nulos	134297		
blancos	5425		
P.S.O.E.	56793	1	PARTIDO SOCIALISTA OBRERO ESPAÑOL
P.P.	68276	2	PARTIDO POPULAR
I.U.	3002	0	IZQUIERDA UNIDA
UPyD	1234	0	UNION PROGRESO Y DEMOCRACIA
C's	89	0	CIUDADANOS-PARTIDO DE LA CIUDADANIA
PACMA	211	0	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL
PUM+J	152	0	POR UN MUNDO MAS JUSTO
LVE	381	0	LOS VERDES DE EUROPA
P.C.P.E.	90	0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
FE de las JONS	92	0	FALANGE ESPAÑOLA DE LAS J.O.N.S.
D.N.	80	0	DEMOCRACIA NACIONAL
PH	76	0	PARTIDO HUMANISTA
AES	36	0	ALTERNATIVA ESPAÑOLA
TC	68	0	TIERRA COMUNERA
PREPAL	491	0	PARTIDO REGIONALISTA DEL PAIS LEONES
Centristas PCTR	40	0	PARTIDO CENTRISTAS
UCL	80	0	UNION CENTRISTA LIBERAL
