Siglas	Votos	Diputados	Candidatura
censo	355765	91980	
participacion	186271		
abstencion	169494		
nulos	1794		
blancos	93182		
PP	93182	3	PARTIDO POPULAR
PSOE	56035	1	PARTIDO SOCIALISTA OBRERO ESPAÑOL
VOX	9080	0	VOX
SUMAR	10171	0	SUMAR
B.N.G.	15317	0	BLOQUE NACIONALISTA GALEGO
PACMA	700	0	PARTIDO ANIMALISTA CON EL MEDIO AMBIENTE
FO	182	0	FRENTE OBRERO
RECORTES CERO	97	0	RECORTES CERO
PUM+J	144	0	POR UN MUNDO MÁS JUSTO
PCTE	101	0	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
CCD	153	0	COALICIÓN DE CENTRO DEMOCRÁTICO
