Siglas	Votos	Diputados	Candidatura
censo	112376	3	
participacion	95055		
abstencion	17321		
nulos	1783		
blancos	479		
UCD	46820	2	UNION DE CENTRO DEMOCRATICO
PSOE	16423	1	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PCE	2442	0	PARTIDO COMUNISTA DE ESPAÑA
AP	15180	0	FEDERACION DE PARTIDOS DE ALIANZA POPULAR
PSP-US	3387	0	PARTIDO SOCIALISTA POPULAR - UNIDAD SOCIALISTA
AN18	332	0	ALIANZA NACIONAL 18 DE JULIO
RSE	1842	0	REFORMA SOCIAL ESPAÑOLA
INDEP	6158	0	INDEPENDIENTE
PLI	209	0	PARTIDO LIBERAL INDEPENDIENTE
