Siglas	Votos	Diputados	Candidatura
censo	238682	4	
participacion	170678		
abstencion	68004		
nulos	1569		
blancos	359		
UCD	65883	2	UNION DE CENTRO DEMOCRATICO
PSOE	65465	2	PARTIDO SOCIALISTA OBRERO ESPAÑOL
PCE	20945	0	PARTIDO COMUNISTA DE ESPAÑA
CD	8224	0	COALICION DEMOCRATICA
UN	3753	0	PARTIDO UNION NACIONAL
PTE	455	0	PARTIDO DEL TRABAJO DE ESPAÑA
PSOE-H	2205	0	PART. SOCIALISTA OBRERO ESPAÑOL(SECTOR HISTORICO)
ORT	284	0	ORGANIZACION REVOLUCIONARIA DE LOS TRABAJADORES
IR	311	0	IZQUIERDA REPUBLICANA
PCARL	241	0	PARTIDO CARLISTA
OCEBR-UCE	481	0	ORGANIZ. COMUNISTA DE ESPAÑA B.R.-UNIF.COMUNISTA
PCT	338	0	PARTIDO COMUNISTA DE LOS TRABAJADORES
LCR	165	0	LIGA COMUNISTA REVOLUCIONARIA
